mesh_ui,canonical,synonym
D000530,Alfaxalone Alfadolone Mixture,alphadione
D000530,Alfaxalone Alfadolone Mixture,alfathesin
D000530,Alfaxalone Alfadolone Mixture,glaxovet
D000530,Alfaxalone Alfadolone Mixture,ct-1341
D000530,Alfaxalone Alfadolone Mixture,alfaxalone alfadolone mixture
D000530,Alfaxalone Alfadolone Mixture,saffan
D000530,Alfaxalone Alfadolone Mixture,althesin
D000534,Alum Compounds,alum compounds
D000535,Aluminum,aluminum
D000536,Aluminum Hydroxide,algeldrate
D000536,Aluminum Hydroxide,aluminum hydroxide
D000536,Aluminum Hydroxide,pepsamer
D000536,Aluminum Hydroxide,brasivil
D000536,Aluminum Hydroxide,alugel
D000536,Aluminum Hydroxide,alhydrogel
D000536,Aluminum Hydroxide,nephrox
D000536,Aluminum Hydroxide,dialume
D000536,Aluminum Hydroxide,amphojel
D000536,Aluminum Hydroxide,rocgel
D000537,Aluminum Oxide,aluminum oxide
D000537,Aluminum Oxide,corundum
D000537,Aluminum Oxide,sapphire
D000537,Aluminum Oxide,bauxite
D000537,Aluminum Oxide,alumina ceramic
D000537,Aluminum Oxide,aluminum oxide (alo2)
D000537,Aluminum Oxide,aluminum oxide (al2o)
D000537,Aluminum Oxide,aluminum oxide (al130o40)
D000538,Aluminum Silicates,aluminum silicates
D000546,Amanitins,amanitins
D000547,Amantadine,midantan
D000547,Amantadine,wiregyt
D000547,Amantadine,viregyt
D000547,Amantadine,cerebramed
D000547,Amantadine,symadine
D000547,Amantadine,amixx
D000547,Amantadine,amantadin al
D000547,Amantadine,amantadina juventus
D000547,Amantadine,symmetrel
D000547,Amantadine,amantadine
D000547,Amantadine,infex
D000547,Amantadine,amanta-sulfate-azu
D000547,Amantadine,tregor
D000547,Amantadine,amanta
D000547,Amantadine,adekin
D000547,Amantadine,amanta-hci-azu
D000547,Amantadine,amantadine hydrochloride
D000547,Amantadine,aman
D000547,Amantadine,amantadine sulfate
D000547,Amantadine,gen-amantadine
D000547,Amantadine,amantadin stada
D000547,Amantadine,infecto-flu
D000547,Amantadine,amantadina llorente
D000547,Amantadine,pms-amantadine
D000547,Amantadine,amantadin-ratiopharm
D000547,Amantadine,amantadin-neuraxpharm
D000548,Amaranth Dye,amaranth dye
D000548,Amaranth Dye,fd & c red no. 2
D000549,Ambenonium Chloride,ambenonium chloride
D000549,Ambenonium Chloride,mytelase
D000551,Ambroxol,pädiamuc
D000551,Ambroxol,motosol
D000551,Ambroxol,ambrobeta
D000551,Ambroxol,mibrox
D000551,Ambroxol,pect hustenlöser
D000551,Ambroxol,broxol
D000551,Ambroxol,contac husten-trunk
D000551,Ambroxol,expit
D000551,Ambroxol,ambrofur
D000551,Ambroxol,flavamed
D000551,Ambroxol,pulmonal s
D000551,Ambroxol,stas-hustenlöser
D000551,Ambroxol,bronchowern
D000551,Ambroxol,ebromin
D000551,Ambroxol,dinobroxol
D000551,Ambroxol,ambroten
D000551,Ambroxol,farmabroxol
D000551,Ambroxol,mucotablin
D000551,Ambroxol,ambropp
D000551,Ambroxol,bisolvon am
D000551,Ambroxol,abrohexal
D000551,Ambroxol,ambril
D000551,Ambroxol,larylin husten-löser
D000551,Ambroxol,lasolvan
D000551,Ambroxol,expeflen
D000551,Ambroxol,gelopol
D000551,Ambroxol,na-872
D000551,Ambroxol,ambrolitic
D000551,Ambroxol,ambro-puren
D000551,Ambroxol,ambroxol
D000551,Ambroxol,ambroxin
D000551,Ambroxol,frenopect
D000551,Ambroxol,bronchopront
D000551,Ambroxol,therapin hustenlöser
D000553,Ambulatory Care,clinic visits
D000553,Ambulatory Care,ambulatory care
D000553,Ambulatory Care,urgent care
D000553,Ambulatory Care,"health services, outpatient"
D000560,Amdinocillin,fl-1060
D000560,Amdinocillin,amdinocillin
D000561,Amdinocillin Pivoxil,fl-1039
D000561,Amdinocillin Pivoxil,pivmecillinam hydrochloride
D000561,Amdinocillin Pivoxil,selexid
D000561,Amdinocillin Pivoxil,amdinocillin pivoxil
D000563,Amebicides,amebicides
D000576,Americium,americium
D000577,Amides,amides
D000578,Amidines,amidines
D000579,Amidinotransferases,amidinotransferases
D000580,Amido Black,"amido black, sodium salt"
D000580,Amido Black,c.i.-20470
D000580,Amido Black,"amido black, dilithium salt"
D000580,Amido Black,amido black
D000580,Amido Black,c.i. acid black 1
D000581,Amidohydrolases,amidohydrolases
D000582,Amidophosphoribosyltransferase,amidophosphoribosyltransferase
D000583,Amikacin,amikacin
D000583,Amikacin,gamikal
D000583,Amikacin,amikacina medical
D000583,Amikacin,amikin
D000583,Amikacin,kanbine
D000583,Amikacin,amikason's
D000583,Amikacin,bb-k8
D000583,Amikacin,amikacin sulfate
D000583,Amikacin,a.m.k
D000583,Amikacin,amikayect
D000583,Amikacin,amikafur
D000583,Amikacin,amikacina normon
D000583,Amikacin,amikalem
D000583,Amikacin,oprad
D000583,Amikacin,yectamid
D000584,Amiloride,midamor
D000584,Amiloride,amidal
D000584,Amiloride,amiloride hydrochloride
D000584,Amiloride,midoride
D000584,Amiloride,amiloride
D000584,Amiloride,amiloberag
D000584,Amiloride,kaluril
D000584,Amiloride,"amiloride hydrochloride, anhydrous"
D000584,Amiloride,amiduret trom
D000585,Aminacrine,aminopt
D000585,Aminacrine,mykocert
D000585,Aminacrine,aminacrine
D000585,Aminacrine,aminacrine hydrochloride
D000587,Oxidoreductases Acting on CH-NH Group Donors,oxidoreductases acting on ch-nh group donors
D000588,Amines,amines
D000590,Amino Acid Chloromethyl Ketones,amino acid chloromethyl ketones
D000591,Amino Acid Isomerases,amino acid isomerases
D000591,Amino Acid Isomerases,amino acid racemases
D000594,Amino Acid Oxidoreductases,amino acid oxidoreductases
D000596,Amino Acids,amino acids
D000597,"Amino Acids, Branched-Chain","amino acids, branched-chain"
D000598,"Amino Acids, Cyclic","amino acids, cyclic"
D000599,"Amino Acids, Diamino","amino acids, diamino"
D000600,"Amino Acids, Dicarboxylic","amino acids, dicarboxylic"
D000601,"Amino Acids, Essential","amino acids, essential"
D000602,"Amino Acids, Peptides, and Proteins","amino acids, peptides, and proteins"
D000603,"Amino Acids, Sulfur","amino acids, sulfur"
D000604,Amino Acyl-tRNA Synthetases,amino acyl-trna synthetases
D000605,Amino Alcohols,amino alcohols
D000606,Amino Sugars,amino sugars
D000607,Aminoacetonitrile,aminoacetonitrile
D000609,Aminoacridines,aminoacridines
D000611,Aminobiphenyl Compounds,aminobiphenyl compounds
D000612,4-Aminobutyrate Transaminase,4-aminobutyrate transaminase
D000613,Aminobutyrates,aminobutyrates
D000613,Aminobutyrates,aminobutyric acid
D000613,Aminobutyrates,aminobutyric acids
D000614,Aminocaproates,aminocaproic acids
D000614,Aminocaproates,aminocaproates
D000615,Aminoethylphosphonic Acid,aminoethylphosphonic acid
D000616,Aminoglutethimide,aminoglutethimide
D000616,Aminoglutethimide,cytadren
D000617,Aminoglycosides,aminoglycosides
D000618,Aminohippuric Acids,aminohippuric acids
D000619,Aminohydrolases,aminohydrolases
D000620,Aminoimidazole Carboxamide,ba 2756
D000620,Aminoimidazole Carboxamide,aminoimidazole carboxamide
D000621,Aminoisobutyric Acids,aminoisobutyric acids
D000622,Aminolevulinic Acid,5-aminolaevulinate
D000622,Aminolevulinic Acid,levulan
D000622,Aminolevulinic Acid,aminolevulinic acid
D000622,Aminolevulinic Acid,aminolevulinic acid hydrochloride
D000623,Porphobilinogen Synthase,porphobilinogen synthase
D000624,5-Aminolevulinate Synthetase,5-aminolevulinate synthetase
D000625,Aminooxyacetic Acid,aminooxyacetate
D000625,Aminooxyacetic Acid,aminooxyacetic acid
D000626,Aminopeptidases,aminopeptidases
D000627,Aminophenols,aminophenols
D000628,Aminophylline,mini-lix
D000628,Aminophylline,aminophylline df
D000628,Aminophylline,diaphyllin
D000628,Aminophylline,drafilyn
D000628,Aminophylline,cardophyllin
D000628,Aminophylline,corophyllin
D000628,Aminophylline,euphylline
D000628,Aminophylline,theophyllamin jenapharm
D000628,Aminophylline,euphyllin retard
D000628,Aminophylline,eufilina venosa
D000628,Aminophylline,mundiphyllin retard
D000628,Aminophylline,eufilina
D000628,Aminophylline,godafilin
D000628,Aminophylline,aminophylline
D000628,Aminophylline,truphylline
D000628,Aminophylline,duraphyllin
D000628,Aminophylline,novophyllin
D000628,Aminophylline,clonofilin
D000628,Aminophylline,phyllotemp
D000628,Aminophylline,afonilum
D000628,Aminophylline,aminodur
D000628,Aminophylline,somophyllin
D000628,Aminophylline,aminophyllin
D000628,Aminophylline,tari-dog
D000628,Aminophylline,theophyllin eda-ratiopharm
D000628,Aminophylline,phyllocontin
D000629,Aminopropionitrile,aminopropionitrile
D000630,Aminopterin,aminopterin
D000630,Aminopterin,aminopterin sodium
D000630,Aminopterin,"aminopterin, disodium salt"
D000631,Aminopyridines,aminopyridines
D000632,Aminopyrine,eufibron
D000632,Aminopyrine,aminopyrine
D000633,Aminopyrine N-Demethylase,aminopyrine n-demethylase
D000634,Aminoquinolines,aminoquinolines
D000635,Aminorex,menocil
D000635,Aminorex,aminorex
D000636,Aminosalicylic Acids,aminosalicylic acids
D000637,Transaminases,transaminases
D000638,Amiodarone,braxan
D000638,Amiodarone,tachydaron
D000638,Amiodarone,cordarone
D000638,Amiodarone,l-3428
D000638,Amiodarone,aratac
D000638,Amiodarone,amiodarona
D000638,Amiodarone,corbionax
D000638,Amiodarone,amiohexal
D000638,Amiodarone,ortacrone
D000638,Amiodarone,skf 33134-a
D000638,Amiodarone,amiobeta
D000638,Amiodarone,rytmarone
D000638,Amiodarone,amiodarone hydrochloride
D000638,Amiodarone,amiodarone
D000639,Amitriptyline,sarotex
D000639,Amitriptyline,damilen
D000639,Amitriptyline,amineurin
D000639,Amitriptyline,apo-amitriptyline
D000639,Amitriptyline,triptafen
D000639,Amitriptyline,tryptine
D000639,Amitriptyline,amitrol
D000639,Amitriptyline,endep
D000639,Amitriptyline,amitriptylin beta
D000639,Amitriptyline,anapsique
D000639,Amitriptyline,amitriptyline
D000639,Amitriptyline,amitriptylin rph
D000639,Amitriptyline,domical
D000639,Amitriptyline,novoprotect
D000639,Amitriptyline,tryptizol
D000639,Amitriptyline,lentizol
D000639,Amitriptyline,syneudon
D000639,Amitriptyline,amitriptylin-neuraxpharm
D000639,Amitriptyline,saroten
D000639,Amitriptyline,amitriptylin desitin
D000639,Amitriptyline,laroxyl
D000639,Amitriptyline,amitriptyline hydrochloride
D000639,Amitriptyline,amitrip
D000640,Amitrole,amitrole
D000641,Ammonia,ammonia
D000642,Ammonia-Lyases,ammonia-lyases
D000643,Ammonium Chloride,ammonium chloride
D000644,Quaternary Ammonium Compounds,quaternary ammonium compounds
D000645,Ammonium Sulfate,ammonium sulfate
D000646,Ammotherapy,ammotherapy
D000646,Ammotherapy,"baths, sand"
D000654,Amobarbital,isoamitil sedante
D000654,Amobarbital,amsal
D000654,Amobarbital,pentymal
D000654,Amobarbital,placidel
D000654,Amobarbital,amylobeta
D000654,Amobarbital,transital
D000654,Amobarbital,amytal sodium
D000654,Amobarbital,eunoctal
D000654,Amobarbital,amobarbital sodium
D000654,Amobarbital,amylbarb sodium
D000654,Amobarbital,neur-amyl
D000654,Amobarbital,isonal
D000654,Amobarbital,barbamyl
D000654,Amobarbital,amobarbital
D000654,Amobarbital,novamobarb
D000654,Amobarbital,amytal
D000655,Amodiaquine,flavoquine
D000655,Amodiaquine,amodiaquine
D000655,Amodiaquine,camoquine
D000655,Amodiaquine,amodiaquine hydrochloride
D000657,Amoxapine,demolox
D000657,Amoxapine,amoxapine
D000657,Amoxapine,"cl-67,772"
D000657,Amoxapine,asendin
D000658,Amoxicillin,polymox
D000658,Amoxicillin,amoxicillin sodium
D000658,Amoxicillin,clamoxyl
D000658,Amoxicillin,actimoxi
D000658,Amoxicillin,wymox
D000658,Amoxicillin,amoxil
D000658,Amoxicillin,brl-2333
D000658,Amoxicillin,trimox
D000658,Amoxicillin,"amoxicillin, (r*)-isomer"
D000658,Amoxicillin,amoxicillin trihydrate
D000658,Amoxicillin,amoxicillin anhydrous
D000658,Amoxicillin,amoxicillin monopotassium salt
D000658,Amoxicillin,hydroxyampicillin
D000658,Amoxicillin,amoxicillin
D000659,AMP Deaminase,amp deaminase
D000661,Amphetamine,amphetamine
D000661,Amphetamine,thyramine
D000661,Amphetamine,amphetamine sulfate
D000661,Amphetamine,centramina
D000661,Amphetamine,fenamine
D000661,Amphetamine,mydrial
D000661,Amphetamine,l-amphetamine
D000662,Amphetamines,amphetamines
D000664,Amphibian Venoms,frog venoms
D000664,Amphibian Venoms,toad venom
D000664,Amphibian Venoms,amphibian venoms
D000665,Ampholyte Mixtures,servalyte
D000665,Ampholyte Mixtures,ampholyte mixtures
D000665,Ampholyte Mixtures,pharmalytes
D000665,Ampholyte Mixtures,ampholytes
D000666,Amphotericin B,fungizone
D000666,Amphotericin B,amphotericin b cholesterol dispersion
D000666,Amphotericin B,amphocil
D000666,Amphotericin B,amphotericin b colloidal dispersion
D000666,Amphotericin B,amphotericin
D000666,Amphotericin B,amphotericin b
D000667,Ampicillin,amcill
D000667,Ampicillin,antibiotic ks-r1
D000667,Ampicillin,omnipen
D000667,Ampicillin,polycillin
D000667,Ampicillin,ukapen
D000667,Ampicillin,pentrexyl
D000667,Ampicillin,ampicillin sodium
D000667,Ampicillin,ampicillin trihydrate
D000667,Ampicillin,ampicillin
D000670,Amprolium,amprol
D000670,Amprolium,amprolium chloride
D000670,Amprolium,anticoccid
D000670,Amprolium,amprolium hydrochloride
D000670,Amprolium,némaprol
D000670,Amprolium,amprolium
D000675,Ampyrone,ampyrone
D000676,Amrinone,wincoram
D000676,Amrinone,inocor
D000676,Amrinone,win-40680
D000676,Amrinone,amrinone
D000676,Amrinone,cordemcura
D000677,Amsacrine,nsc-141549
D000677,Amsacrine,amsidine
D000677,Amsacrine,sn-11841
D000677,Amsacrine,nsc-249992
D000677,Amsacrine,amsacrine
D000677,Amsacrine,nsc-156303
D000677,Amsacrine,amsidyl
D000678,Amygdalin,amygdalin
D000678,Amygdalin,laetrile
D000680,Amyl Nitrite,amyl nitrite
D000681,Amylases,amylases
D000682,Amyloid,amyloid
D000682,Amyloid,amyloid fibrils
D000683,Serum Amyloid P-Component,serum amyloid p-component
D000685,Serum Amyloid A Protein,serum amyloid a protein
D000685,Serum Amyloid A Protein,amyloid a protein
D000687,Amylopectin,amylopectin
D000688,Amylose,amylose
D000691,Anabasine,anabasine
D000697,Central Nervous System Stimulants,central nervous system stimulants
D000697,Central Nervous System Stimulants,analeptics
D000700,Analgesics,analgesics
D000700,Analgesics,antinociceptive agents
D000701,"Analgesics, Opioid",full opioid agonists
D000701,"Analgesics, Opioid","analgesics, opioid"
D000701,"Analgesics, Opioid",opioids
D000701,"Analgesics, Opioid",partial opioid agonists
D000701,"Analgesics, Opioid",opioid mixed agonist-antagonists
D000706,Anaphylatoxins,anaphylatoxins
D000721,Ancrod,ancrod
D000721,Ancrod,arvin
D000721,Ancrod,arvin irc-50
D000721,Ancrod,venacil
D000726,Androgen Antagonists,anti-androgen effect
D000726,Androgen Antagonists,androgen antagonists
D000727,Androgen-Binding Protein,androgen-binding protein
D000728,Androgens,androgens
D000728,Androgens,androgen effect
D000730,Androstadienes,androstadienes
D000731,Androstanes,androstanes
D000732,Androstanols,androstanols
D000733,Androstatrienes,androstatrienes
D000734,Androstenediols,androstenediols
D000735,Androstenedione,androstenedione
D000736,Androstenes,androstenes
D000737,Androstenols,androstenols
D000738,Androsterone,androsterone
D000738,Androsterone,epiandrosterone
D000759,"Adjuvants, Anesthesia","adjuvants, anesthesia"
D000777,Anesthetics,anesthetic effect
D000777,Anesthetics,anesthetics
D000778,"Anesthetics, Dissociative","anesthetics, dissociative"
D000779,"Anesthetics, Local","anesthetics, local"
D000779,"Anesthetics, Local","anesthetics, topical"
D000781,Anethole Trithione,tiotrifar
D000781,Anethole Trithione,trithio
D000781,Anethole Trithione,sl-25
D000781,Anethole Trithione,heporal
D000781,Anethole Trithione,sulfarlem
D000781,Anethole Trithione,felviten
D000781,Anethole Trithione,anethole trithione
D000781,Anethole Trithione,mucinol
D000781,Anethole Trithione,sialor
D000800,"Angioplasty, Balloon","angioplasty, balloon"
D000802,Angiotensin Amide,angiotensin amide
D000802,Angiotensin Amide,hypertensin
D000803,Angiotensin I,angiotensin i
D000804,Angiotensin II,angiotensin ii
D000804,Angiotensin II,"angiotensin ii, val(5)-"
D000804,Angiotensin II,"angiotensin ii, ile(5)-"
D000805,Angiotensin III,angiotensin iii
D000806,Angiotensin-Converting Enzyme Inhibitors,angiotensin-converting enzyme inhibitors
D000808,Angiotensinogen,angiotensinogen
D000808,Angiotensinogen,renin substrate tetradecapeptide
D000809,Angiotensins,angiotensins
D000812,Anhydrides,anhydrides
D000813,Anilides,anilides
D000814,Aniline Compounds,aniline compounds
D000815,Aniline Hydroxylase,aniline hydroxylase
D000816,Aniline Mustard,aniline mustard
D000816,Aniline Mustard,lymphocin
D000816,Aniline Mustard,lymphochin
D000816,Aniline Mustard,lymphoquin
D000817,Anilino Naphthalenesulfonates,anilino naphthalenesulfonates
D000837,Anion Exchange Resins,anion exchange resins
D000838,Anions,anions
D000840,Anisoles,anisoles
D000841,Anisomycin,flagecidin
D000841,Anisomycin,anisomycin
D000861,Anserine,anserine
D000862,Ant Venoms,ant venoms
D000862,Ant Venoms,fire ant venoms
D000863,Antacids,antacids
D000865,Antazoline,analergine
D000865,Antazoline,antazoline phosphate
D000865,Antazoline,antazoline hydrochloride
D000865,Antazoline,arithmin
D000865,Antazoline,antasten
D000865,Antazoline,antazoline
D000865,Antazoline,antistine
D000865,Antazoline,antazoline phosphate (1:1)
D000871,Anthelmintics,anthelmintics
D000872,Anthocyanins,anthocyanidins
D000872,Anthocyanins,leucoanthocyanidins
D000872,Anthocyanins,anthocyanins
D000873,Anthracenes,anthracenes
D000875,Anthralin,anthralin
D000875,Anthralin,psoricrème
D000875,Anthralin,cygnoline
D000875,Anthralin,ditranol fna
D000875,Anthralin,psoradrate
D000875,Anthralin,lasan
D000875,Anthralin,micanol
D000875,Anthralin,anthraforte
D000875,Anthralin,dithrocream
D000876,Anthramycin,"anthramycin, (11a alpha)-isomer"
D000876,Anthramycin,anthramycin
D000877,Anthranilate Phosphoribosyltransferase,anthranilate phosphoribosyltransferase
D000878,Anthranilate Synthase,anthranilate synthase component i
D000878,Anthranilate Synthase,anthranilate synthase
D000880,Anthraquinones,dianthrones
D000880,Anthraquinones,anthraquinones
D000887,Anthroposophy,anthroposophy
D000888,"Antibodies, Anti-Idiotypic",anti-antibodies
D000888,"Antibodies, Anti-Idiotypic","antibodies, internal image"
D000888,"Antibodies, Anti-Idiotypic","antibodies, anti-idiotypic"
D000889,Anti-Arrhythmia Agents,antifibrillatory agents
D000889,Anti-Arrhythmia Agents,anti-arrhythmia agents
D000889,Anti-Arrhythmia Agents,cardiac depressants
D000890,Anti-Infective Agents,microbicides
D000890,Anti-Infective Agents,anti-infective agents
